Date,Rot,VH,Team,Pitcher,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,Final,Open,Close,Run Line,,Open OU,,Close OU,
826,913,V,COL,JDELAROSA-L,0,0,0,0,0,0,0,0,0,0,160,210,1.5,-115,6.5,-114,6.5,100
826,914,H,SFO,BUMGARNER-L,0,0,0,0,0,2,0,1,x,3,-180,-240,-1.5,-105,6.5,-106,6.5,-120
826,915,V,BOS,RDELAROSA-R,3,0,0,0,0,0,1,0,0,11,120,140,1.5,-155,8.5,-118,9,105
826,916,H,TOR,RDICKEY-R,0,0,1,1,1,0,1,0,0,7,-135,-155,-1.5,135,8.5,-102,9,-125
826,917,V,NYY,BMCCARTHY-R,0,0,0,0,1,0,0,1,0,2,110,-110,-1.5,150,8,-105,8,-110
826,918,H,DET,RPORCELLO-R,0,1,1,0,0,2,1,0,x,5,-125,100,1.5,-170,8,-115,8,-110
826,919,V,TAM,ACOBB-R,1,0,0,0,1,0,0,0,0,2,100,100,1.5,-215,7.5,-110,7.5,110
826,920,H,BAL,WCHEN-L,0,0,0,2,0,1,1,0,x,4,-110,-110,-1.5,185,7.5,-110,7.5,-130
826,921,V,MIN,RNOLASCO-R,0,0,0,0,0,0,1,0,0,1,157,154,1.5,-140,8.5,-104,8,-115
826,922,H,KAN,DDUFFY-L,0,0,0,0,0,0,0,0,2,2,-177,-174,-1.5,120,8.5,-116,8,-105
826,923,V,OAK,JHAMMEL-R,1,0,0,1,0,0,0,0,0,2,-129,-112,-1.5,140,8,-115,8,-115
826,924,H,HOU,DKEUCHEL-L,0,0,0,1,0,0,0,3,x,4,114,102,1.5,-160,8,-105,8,-105
826,925,V,CLE,THOUSE-L,3,1,0,0,0,2,0,0,0,8,101,139,1.5,-160,8.5,-103,8,-110
826,926,H,CWS,JQUINTANA-L,2,0,0,0,3,0,1,0,0,6,-111,-154,-1.5,140,8.5,-117,8,-110
826,927,V,TEX,NMARTINEZ-R,0,0,0,0,0,0,0,0,0,0,160,190,1.5,-115,7.5,-114,7.5,105
826,928,H,SEA,JPAXTON-L,1,1,0,3,0,0,0,0,x,5,-180,-215,-1.5,-105,7.5,-106,7.5,-125
826,929,V,MIA,NEOVALDI-R,0,0,0,0,0,0,0,0,2,2,149,160,1.5,-135,8,-111,8,100
826,930,H,LAA,SHOEMAKER-R,1,0,0,5,1,0,1,0,x,8,-169,-180,-1.5,115,8,-109,8,-120
827,951,V,STL,WAINWRIGHT-R,0,0,1,0,0,0,0,0,0,1,-130,-106,-1.5,150,7,-125,7.5,105
827,952,H,PIT,JLOCKE-L,0,2,1,0,0,0,0,0,x,3,115,-104,1.5,-170,7,105,7.5,-125
827,953,V,WAS,DFISTER-R,2,0,1,0,1,0,0,0,0,4,-160,-150,-1.5,-103,8,-110,8,-120
827,954,H,PHI,KKENDRICK-R,2,0,0,0,0,3,2,1,x,8,140,135,1.5,-117,8,-110,8,100
827,955,V,ATL,JTEHERAN-R,1,0,2,0,0,0,0,0,0,3,-140,-119,-1.5,140,6.5,-115,6.5,-115
827,956,H,NYM,ZWHEELER-R,0,1,0,0,0,0,0,1,0,2,125,109,1.5,-160,6.5,-105,6.5,-105
827,957,V,CUB,JTURNER-R,0,2,0,0,0,0,0,3,0,5,152,144,1.5,-145,7.5,-115,7.5,-117
827,958,H,CIN,MLATOS-R,0,2,0,4,0,0,0,1,x,7,-172,-159,-1.5,125,7.5,-105,7.5,-103
827,959,V,MIL,YGALLARDO-R,0,0,0,0,0,0,2,0,0,2,-140,-141,-1.5,120,7,-110,7,-115
827,960,H,SDG,DESPAIGNE-R,0,0,0,0,0,0,1,0,1,3,125,126,1.5,-140,7,-110,7,-105
827,961,V,LOS,CKERSHAW-L,0,0,3,0,0,0,0,0,0,3,-205,-230,-1.5,-133,6.5,-120,7,-105
827,962,H,ARI,WMILEY-L,0,0,0,1,0,0,0,0,0,1,180,205,1.5,114,6.5,100,7,-115
827,963,V,COL,FMORALES-L,0,0,0,0,1,0,0,0,1,2,175,185,1.5,-119,7,-120,7,-105
827,964,H,SFO,THUDSON-R,0,0,0,1,0,0,1,0,2,4,-200,-210,-1.5,-101,7,100,7,-115
827,965,V,TEX,CLEWIS-R,0,4,4,2,0,2,0,0,0,12,150,153,1.5,-145,7.5,-120,7.5,-105
827,966,H,SEA,ERAMIREZ-R,0,1,0,0,0,2,0,0,1,4,-170,-173,-1.5,125,7.5,100,7.5,-115
827,967,V,TAM,DSMYLY-L,2,1,0,0,0,0,0,0,0,3,110,-105,-1.5,150,7.5,-120,8,-110
827,968,H,BAL,KGAUSMAN-R,0,1,0,0,0,0,0,0,0,1,-125,-105,1.5,-170,7.5,100,8,-110
827,969,V,NYY,SGREENE-R,0,0,8,0,0,0,0,0,0,8,150,142,1.5,-150,7.5,-110,7.5,-112
827,970,H,DET,DPRICE-L,0,0,0,1,0,1,0,1,1,4,-170,-162,-1.5,130,7.5,-110,7.5,-108
827,971,V,BOS,JKELLY-R,0,0,0,0,0,2,0,0,0,2,125,125,1.5,-170,8.5,-105,9,-110
827,972,H,TOR,MSTROMAN-R,1,0,0,0,0,0,4,0,x,5,-140,-140,-1.5,150,8.5,-115,9,-110
827,973,V,CLE,CKLUBER-R,0,0,1,0,0,0,1,0,0,2,-180,-180,-1.5,-125,8,100,7.5,-115
827,974,H,CWS,HNOESI-R,0,0,2,0,0,0,1,0,x,3,160,160,1.5,105,8,-120,7.5,-105
827,975,V,MIN,PHUGHES-R,0,0,0,0,0,0,1,0,0,1,140,109,1.5,-210,8,-105,7.5,-110
827,976,H,KAN,LHENDRIKS-R,0,0,0,0,0,0,0,6,x,6,-160,-119,-1.5,180,8,-115,7.5,-110
827,977,V,OAK,DPOMERANZ-L,0,0,0,0,0,1,1,0,3,5,-160,-175,-1.5,-115,8.5,-120,9,-105
827,978,H,HOU,BPEACOCK-R,0,0,0,0,0,1,2,0,1,4,140,155,1.5,-105,8.5,100,9,-115
827,979,V,MIA,HALVAREZ-R,0,0,1,0,0,0,0,0,0,1,135,136,1.5,-160,8,-110,8,-115
827,980,H,LAA,HSANTIAGO-L,0,0,3,1,0,0,1,1,x,6,-150,-151,-1.5,140,8,-110,8,-105
828,901,V,CUB,JARRIETA-R,0,0,0,0,0,0,0,0,2,2,-130,102,-1.5,150,7.5,100,7,-115
828,902,H,CIN,DAXELROD-R,0,3,0,3,0,1,0,0,x,7,115,-112,1.5,-170,7.5,-120,7,-105
828,903,V,COL,JLYLES-R,0,0,1,0,0,0,0,0,0,1,155,175,1.5,-124,7.5,-115,7,110
828,904,H,SFO,YPETIT-R,0,2,0,0,0,1,0,1,x,4,-175,-200,-1.5,104,7.5,-105,7,-130
828,905,V,ATL,MMINOR-L,0,1,0,0,0,0,0,2,3,6,-120,-108,-1.5,155,7,-120,7,-115
828,906,H,NYM,JNIESE-L,0,0,0,0,0,0,0,1,0,1,110,-102,1.5,-175,7,100,7,-105
828,907,V,NYY,HKURODA-R,0,0,1,1,0,0,0,0,0,2,-120,-124,-1.5,130,8.5,-115,8.5,-120
828,908,H,DET,KLOBSTEIN-L,0,1,0,0,1,0,0,0,1,3,110,114,1.5,-150,8.5,-105,8.5,100
828,909,V,TAM,HELLICKSON-R,2,0,0,0,2,0,0,0,0,4,110,114,1.5,-200,8,-110,8,-105
828,910,H,BAL,BNORRIS-R,2,0,0,0,2,0,1,0,x,5,-120,-124,-1.5,170,8,-110,8,-115
828,911,V,MIN,TMILONE-L,2,0,0,2,0,1,0,0,0,11,135,147,1.5,-150,8.5,-110,8,-120
828,912,H,KAN,JGUTHRIE-R,2,0,0,1,1,0,1,0,0,5,-150,-167,-1.5,130,8.5,-110,8,100
828,913,V,CLE,CCARRASCO-R,1,0,0,0,0,1,1,0,0,3,-150,-118,-1.5,135,9,-110,8,-120
828,914,H,CWS,JDANKS-L,0,0,1,0,0,0,0,1,0,2,135,108,1.5,-155,9,-110,8,100
828,915,V,TEX,NTEPESCH-R,1,0,1,0,0,0,0,0,0,2,130,125,1.5,-190,8,-120,8,-110
828,916,H,HOU,CMCHUGH-R,0,0,0,0,4,0,0,0,x,4,-145,-140,-1.5,160,8,100,8,-110
828,917,V,OAK,SGRAY-R,0,0,0,0,2,1,0,0,0,3,-120,-102,1.5,-215,7.5,100,8,-105
828,918,H,LAA,CWILSON-L,0,3,0,0,0,0,0,0,0,4,110,-108,-1.5,185,7.5,-120,8,-115
829,951,V,CIN,MLEAKE-R,0,0,0,0,0,0,0,1,0,1,135,126,1.5,-190,7.5,-110,7.5,107
829,952,H,PIT,EVOLQUEZ-R,0,0,0,0,0,0,0,2,x,2,-150,-141,-1.5,160,7.5,-110,7.5,-127
829,953,V,PHI,DBUCHANAN-R,0,0,0,0,0,0,1,0,0,1,135,132,1.5,-175,7.5,100,7,-105
829,954,H,NYM,JDEGROM-R,0,0,0,1,0,0,3,0,x,4,-150,-147,-1.5,155,7.5,-120,7,-115
829,955,V,MIA,TKOEHLER-R,0,0,0,0,0,1,1,0,0,2,140,150,1.5,-170,7,-115,7,-125
829,956,H,ATL,ESANTANA-R,0,0,0,0,0,2,3,0,x,5,-160,-170,-1.5,150,7,-105,7,105
829,957,V,CUB,KHENDRICK-R,0,1,0,0,0,0,1,4,1,7,125,135,1.5,-165,7.5,100,8,-115
829,958,H,STL,SMILLER-R,2,0,0,0,0,0,0,0,0,2,-140,-150,-1.5,145,7.5,-120,8,-105
829,959,V,COL,CBERGMAN-R,0,0,0,0,0,0,1,1,0,2,130,136,1.5,-165,8.5,-110,8.5,-110
829,960,H,ARI,COLLMENTER-R,0,0,0,0,0,1,0,4,x,5,-145,-151,-1.5,145,8.5,-110,8.5,-110
829,961,V,LOS,DHAREN-R,0,0,1,0,0,0,0,1,0,2,110,-101,1.5,-230,6.5,-120,7,109
829,962,H,SDG,ACASHNER-R,0,1,0,1,0,0,0,0,0,3,-120,-109,-1.5,190,6.5,100,7,-129
829,963,V,MIL,WPERALTA-R,0,1,0,0,1,0,0,0,0,2,105,105,1.5,-215,7,-115,7,-115
829,964,H,SFO,VOGELSONG-R,3,2,1,2,5,0,0,0,x,13,-115,-115,-1.5,185,7,-105,7,-105
829,965,V,MIN,TMAY-R,0,0,0,0,0,0,1,0,0,1,170,153,1.5,-135,9,-110,8.5,-120
829,966,H,BAL,MGONZALEZ-R,0,0,0,5,3,1,0,0,x,9,-190,-173,-1.5,115,9,-110,8.5,100
829,967,V,NYY,CCAPUANO-L,0,0,0,0,0,0,5,0,1,6,110,111,1.5,-200,9,-105,8.5,-125
829,968,H,TOR,MBUEHRLE-L,0,0,0,1,0,0,2,0,0,3,-125,-121,-1.5,170,9,-115,8.5,105
829,969,V,BOS,ARANAUDO-R,3,5,0,0,0,0,0,0,0,8,140,152,1.5,-135,7.5,100,7.5,-110
829,970,H,TAM,CARCHER-R,0,1,0,0,2,0,0,0,1,4,-160,-172,-1.5,115,7.5,-120,7.5,-110
829,971,V,DET,VERLANDER-R,0,0,2,5,0,0,0,0,0,7,-160,-140,-1.5,110,9,-115,9,-120
829,972,H,CWS,SCARROLL-R,1,0,0,0,0,0,0,0,0,1,140,125,1.5,-130,9,-105,9,100
829,973,V,CLE,DSALAZAR-R,0,1,3,0,0,0,0,0,2,6,120,125,1.5,-175,7.5,-110,7.5,-120
829,974,H,KAN,JVARGAS-L,0,0,0,0,0,0,0,0,1,1,-135,-140,-1.5,155,7.5,-110,7.5,100
829,975,V,TEX,SBAKER-R,1,0,1,4,1,1,5,0,0,13,125,111,1.5,-200,8.5,-105,8.5,100
829,976,H,HOU,OBERHOLTZR-L,1,0,0,0,0,0,1,1,3,6,-140,-126,-1.5,170,8.5,-115,8.5,-120
829,977,V,OAK,JLESTER-L,0,0,0,0,0,0,0,0,0,0,-120,-114,-1.5,145,7,-115,7,-125
829,978,H,LAA,JWEAVER-R,0,0,0,0,2,1,1,0,x,4,110,104,1.5,-165,7,-105,7,105
829,979,V,WAS,JZIMMERMN-R,1,0,2,2,0,0,0,2,1,8,140,144,1.5,-170,6,-110,6,107
829,980,H,SEA,FHERNANDZ-R,2,0,0,0,0,0,0,0,1,3,-160,-164,-1.5,150,6,-110,6,-127
830,901,V,CUB,FDOUBRONT-L,0,2,0,2,1,0,0,0,0,5,140,160,1.5,-140,8,-120,7.5,-110
830,902,H,STL,MASTERSON-R,0,1,0,0,0,0,0,0,0,1,-160,-180,-1.5,120,8,100,7.5,-110
830,903,V,CUB,TWADA-L,1,0,0,0,0,0,0,0,1,2,110,112,1.5,-200,8,-115,7.5,-110
830,904,H,STL,MGONZALES-L,1,0,0,0,3,0,0,9,x,13,-125,-127,-1.5,170,8,-105,7.5,-110
830,905,V,CIN,ASIMON-R,0,0,0,1,0,0,1,0,0,2,115,129,1.5,-160,7.5,-110,8,-108
830,906,H,PIT,VWORLEY-R,3,0,0,0,0,0,0,0,x,3,-130,-144,-1.5,140,7.5,-110,8,-112
830,907,V,MIA,JCOSART-R,1,0,1,0,1,1,0,0,0,4,120,117,1.5,-195,7,-120,7.5,-107
830,908,H,ATL,AHARANG-R,0,0,0,0,0,0,0,0,0,0,-135,-132,-1.5,165,7,100,7.5,-113
830,909,V,PHI,JWILLIAMS-R,0,0,0,0,1,5,0,0,1,7,140,142,1.5,-160,7.5,100,7,-105
830,910,H,NYM,BCOLON-R,0,0,0,0,0,0,2,0,0,2,-160,-157,-1.5,140,7.5,-120,7,-115
830,911,V,COL,TMATZEK-L,0,1,0,0,0,0,0,0,1,2,135,117,1.5,-190,8.5,-110,8,100
830,912,H,ARI,VNUNO-L,0,0,0,0,0,0,0,0,0,0,-150,-132,-1.5,160,8.5,-110,8,-120
830,913,V,LOS,ZGREINKE-R,0,0,0,0,0,1,0,0,0,1,-125,-140,-1.5,125,7,-107,6.5,100
830,914,H,SDG,IKENNEDY-R,0,0,1,0,0,0,0,0,0,2,110,125,1.5,-145,7,-113,6.5,-120
830,915,V,MIL,MFIERS-R,0,0,0,0,0,0,0,0,1,1,-104,-107,-1.5,150,7,100,7,105
830,916,H,SFO,JPEAVY-R,0,0,0,3,0,0,0,0,x,3,-106,-103,1.5,-170,7,-120,7,-125
830,917,V,NYY,MPINEDA-R,0,0,0,0,0,0,0,0,0,0,-125,-113,-1.5,145,8.5,-110,8.5,-118
830,918,H,TOR,HUTCHISON-R,2,0,0,0,0,0,0,0,x,2,110,103,1.5,-165,8.5,-110,8.5,-102
830,919,V,DET,MSCHERZER-R,3,0,0,0,0,0,0,0,0,3,-115,111,1.5,-230,7,-105,7,-120
830,920,H,CWS,CSALE-L,1,0,4,1,0,0,0,0,x,6,105,-121,-1.5,190,7,-115,7,100
830,921,V,DET,KRYAN-L,0,0,2,3,0,0,0,0,3,8,-120,-110,-1.5,145,9.5,100,9.5,-115
830,922,H,CWS,CBASSITT-R,0,0,0,0,0,0,0,4,0,4,110,100,1.5,-165,9.5,-120,9.5,-105
830,923,V,MIN,KGIBSON-R,0,0,0,0,1,0,1,0,0,2,155,130,1.5,-160,8,-115,8,-120
830,924,H,BAL,CTILLMAN-R,0,0,0,1,0,1,1,0,x,3,-175,-145,-1.5,140,8,-105,8,100
830,925,V,BOS,AWEBSTER-R,0,0,0,0,0,0,0,0,0,0,140,142,1.5,-150,8,100,7.5,-120
830,926,H,TAM,JODORIZZI-R,0,3,0,1,3,0,0,0,x,7,-160,-162,-1.5,130,8,-120,7.5,100
830,927,V,CLE,TBAUER-R,0,0,0,1,0,0,0,0,0,3,140,129,1.5,-175,7.5,-120,7.5,-113
830,928,H,KAN,JSHIELDS-R,0,0,0,0,0,0,0,1,0,2,-160,-144,-1.5,155,7.5,100,7.5,-107
830,929,V,TEX,RROSS-L,0,0,0,0,0,0,0,0,0,0,120,105,1.5,-200,8.5,-105,8.5,-115
830,930,H,HOU,SFELDMAN-R,0,0,0,0,0,0,2,0,x,2,-135,-115,-1.5,170,8.5,-115,8.5,-105
830,931,V,OAK,SAMARDZIJA-R,0,0,0,0,0,0,0,0,0,0,-130,-118,-1.5,135,8,100,8,-105
830,932,H,LAA,CRASMUS-R,0,0,0,2,0,0,0,0,x,2,115,108,1.5,-155,8,-120,8,-115
830,933,V,WAS,STRASBURG-R,2,0,0,0,1,0,0,0,0,3,-135,-118,-1.5,150,6.5,-110,6.5,-110
830,934,H,SEA,RELIAS-L,0,0,0,0,0,0,0,1,0,1,120,108,1.5,-170,6.5,-110,6.5,-110
831,951,V,PHI,ABURNETT-R,0,0,0,1,0,1,1,1,1,5,120,-105,-1.5,155,7,-120,7,100
831,952,H,NYM,DGEE-R,0,0,0,0,2,3,0,1,x,6,-135,-105,1.5,-175,7,100,7,-120
831,953,V,CIN,JCUETO-R,0,0,0,0,2,0,0,0,1,3,110,116,1.5,-205,7,-105,6.5,100
831,954,H,PIT,FLIRIANO-L,1,1,0,0,0,0,0,0,0,2,-120,-131,-1.5,175,7,-115,6.5,-120
831,955,V,CUB,TWOOD-L,0,5,0,0,0,0,1,0,0,6,140,170,1.5,-135,8,100,7.5,100
831,956,H,STL,JLACKEY-R,0,0,0,1,3,0,2,3,x,9,-160,-190,-1.5,115,8,-120,7.5,-120
831,957,V,MIL,KLOHSE-R,1,0,0,0,0,0,1,1,2,5,140,125,1.5,-195,7,105,7,110
831,958,H,SFO,BUMGARNER-L,0,1,3,0,2,1,7,1,x,15,-160,-140,-1.5,165,7,-125,7,-130
831,959,V,LOS,HRYU-L,1,0,0,0,1,0,0,4,1,7,-140,-171,-1.5,-105,7,-110,7,-106
831,960,H,SDG,ESTULTS-L,1,0,0,0,0,0,0,0,0,1,125,151,1.5,-115,7,-110,7,-114
831,961,V,COL,JDELAROSA-L,0,0,0,1,0,0,0,0,1,2,105,102,1.5,-210,8.5,100,7.5,-105
831,962,H,ARI,CANDERSON-R,1,0,1,0,0,0,4,0,x,6,-115,-112,-1.5,180,8.5,-120,7.5,-115
831,963,V,MIA,NEOVALDI-R,0,0,0,0,0,0,0,0,0,0,135,150,1.5,-160,7,-120,7,-110
831,964,H,ATL,AWOOD-L,0,1,0,0,0,0,0,0,x,1,-150,-170,-1.5,140,7,100,7,-110
831,965,V,NYY,BMCCARTHY-R,1,0,0,1,1,0,0,0,0,3,-120,-107,-1.5,150,8.5,-110,8.5,-110
831,966,H,TOR,JHAPP-L,0,0,0,0,0,2,2,0,x,4,110,-103,1.5,-170,8.5,-110,8.5,-110
831,967,V,MIN,RNOLASCO-R,0,0,0,2,0,0,3,0,3,8,155,150,1.5,-145,8.5,-110,8,-115
831,968,H,BAL,WCHEN-L,0,0,4,0,0,7,1,0,x,12,-175,-170,-1.5,125,8.5,-110,8,-105
831,969,V,BOS,CBUCHHOLZ-R,0,0,1,0,1,0,0,1,0,3,140,140,1.5,-165,7,-110,6.5,-125
831,970,H,TAM,ACOBB-R,0,0,0,0,0,0,0,0,0,0,-160,-155,-1.5,145,7,-110,6.5,105
831,971,V,CLE,THOUSE-L,0,0,1,1,0,0,0,0,0,2,140,138,1.5,-155,8,-110,8,-120
831,972,H,KAN,DDUFFY-L,1,0,0,0,0,0,0,0,1,2,-160,-153,-1.5,135,8,-110,8,100
831,973,V,DET,RPORCELLO-R,0,0,0,0,0,2,0,0,0,2,-130,-105,-1.5,160,8,-120,8,-101
831,974,H,CWS,JQUINTANA-L,1,4,0,0,0,1,0,0,x,6,115,-105,1.5,-190,8,100,8,-119
831,975,V,TEX,NMARTINEZ-R,1,0,0,0,0,1,0,0,0,2,135,140,1.5,-145,8.5,100,8,-110
831,976,H,HOU,DKEUCHEL-L,0,1,0,0,0,0,0,2,x,3,-150,-160,-1.5,125,8.5,-120,8,-110
831,977,V,OAK,SKAZMIR-L,0,0,0,0,0,0,0,1,0,1,110,110,1.5,-200,7.5,-115,8,-105
831,978,H,LAA,SHOEMAKER-R,0,6,0,0,0,0,1,1,x,8,-120,-125,-1.5,170,7.5,-105,8,-115
831,979,V,WAS,TROARK-R,0,1,1,1,0,0,0,0,0,3,125,137,1.5,-190,6.5,-120,6.5,100
831,980,H,SEA,HIWAKUMA-R,0,0,1,0,3,0,0,1,x,5,-140,-152,-1.5,160,6.5,100,6.5,-120
901,901,V,PHI,CHAMELS-L,0,0,1,0,0,1,3,0,2,7,130,110,1.5,-215,6.5,-110,6.5,100
901,902,H,ATL,JTEHERAN-R,0,0,0,0,0,0,0,0,0,0,-145,-120,-1.5,185,6.5,-110,6.5,-120
901,903,V,NYM,ZWHEELER-R,0,0,4,0,0,2,0,0,0,6,110,114,1.5,-205,7,-105,7,100
901,904,H,MIA,HALVAREZ-R,1,1,0,0,3,1,0,3,x,9,-125,-124,-1.5,175,7,-115,7,-120
901,905,V,PIT,GCOLE-R,2,1,0,0,0,0,1,0,0,4,110,-103,1.5,-230,7,-105,7.5,-110
901,906,H,STL,LLYNN-R,0,0,2,0,0,0,3,0,x,5,-120,-107,-1.5,190,7,-115,7.5,-110
901,907,V,MIL,JNELSON-R,0,0,0,0,0,0,2,0,0,2,-135,-142,-1.5,115,11,100,10,-120
901,908,H,CUB,JTURNER-R,0,1,0,2,0,0,0,1,x,4,120,127,1.5,-135,11,-120,10,100
901,909,V,ARI,TCAHILL-R,0,0,0,0,0,1,0,0,0,1,140,154,1.5,-155,6.5,-110,6.5,100
901,910,H,SDG,TROSS-R,0,0,0,1,2,0,0,0,x,3,-160,-174,-1.5,135,6.5,-110,6.5,-120
901,911,V,SFO,THUDSON-R,4,0,0,1,2,0,0,0,2,9,-150,-134,-1.5,115,10,100,10.5,-110
901,912,H,COL,FMORALES-L,0,2,0,0,0,4,3,0,1,10,135,119,1.5,-135,10,-120,10.5,-110
901,913,V,WAS,GGONZALEZ-L,1,0,2,0,2,0,1,0,0,6,-104,-120,-1.5,140,7,-110,8,-120
901,914,H,LOS,RHERNANDZ-R,2,0,0,0,0,0,1,0,1,4,-106,110,1.5,-160,7,-110,8,100
901,915,V,BOS,RDELAROSA-R,0,0,1,1,0,0,0,1,0,3,144,159,1.5,-142,7.5,-105,7,-120
901,916,H,TAM,DSMYLY-L,0,0,3,0,0,0,0,0,0,4,-159,-179,-1.5,121,7.5,-115,7,100
901,917,V,MIN,PHUGHES-R,0,0,0,0,0,3,0,3,0,6,130,107,1.5,-205,8,-110,8,-104
901,918,H,BAL,KGAUSMAN-R,0,0,0,0,0,0,3,0,1,4,-145,-117,-1.5,175,8,-110,8,-116
901,919,V,DET,DPRICE-L,2,0,3,0,0,0,2,2,3,12,103,107,1.5,-210,7,103,7,100
901,920,H,CLE,CKLUBER-R,1,0,0,0,0,0,0,0,0,1,-113,-117,-1.5,180,7,-123,7,-120
901,921,V,SEA,CYOUNG-R,0,0,0,0,0,1,0,0,0,1,120,135,1.5,-160,7.5,-105,8,-120
901,922,H,OAK,JHAMMEL-R,5,0,0,0,0,1,0,0,x,6,-135,-150,-1.5,140,7.5,-115,8,100
901,923,V,TEX,CLEWIS-R,0,0,0,0,0,1,2,0,0,3,170,185,1.5,-120,8,-110,8,-105
901,924,H,KAN,YVENTURA-R,1,0,2,1,0,0,0,0,x,4,-190,-210,-1.5,100,8,-110,8,-115
902,951,V,PHI,KKENDRICK-R,0,0,0,0,1,1,0,2,0,4,160,170,1.5,-135,7.5,-110,7.5,-110
902,952,H,ATL,MMINOR-L,0,0,0,0,0,0,0,0,0,0,-180,-190,-1.5,115,7.5,-110,7.5,-110
902,953,V,NYM,JNIESE-L,2,2,0,3,0,1,0,0,0,8,-120,-105,-1.5,155,7.5,-110,8,100
902,954,H,MIA,BPENNY-R,0,0,3,2,0,1,0,0,0,6,110,-105,1.5,-175,7.5,-110,8,-120
902,955,V,MIL,YGALLARDO-R,0,0,1,0,0,0,0,0,0,1,-108,-105,1.5,-240,7.5,100,7.5,105
902,956,H,CUB,JARRIETA-R,4,0,0,0,3,0,0,0,x,7,-102,-105,-1.5,200,7.5,-120,7.5,-125
902,957,V,PIT,JLOCKE-L,0,1,1,0,0,0,2,0,0,4,140,131,1.5,-170,7,-110,7.5,100
902,958,H,STL,WAINWRIGHT-R,0,2,0,3,0,0,1,0,x,6,-160,-146,-1.5,150,7,-110,7.5,-120
902,959,V,SFO,YPETIT-R,0,0,0,0,1,3,6,2,0,12,-150,-145,-1.5,110,10,-105,10,-110
902,960,H,COL,JLYLES-R,2,0,4,0,1,0,0,0,0,7,135,130,1.5,-130,10,-115,10,-110
902,961,V,ARI,WMILEY-L,0,0,0,1,0,0,0,0,0,1,115,-113,-1.5,160,6.5,-110,6,-118
902,962,H,SDG,DESPAIGNE-R,0,0,0,0,1,0,0,0,1,2,-130,103,1.5,-190,6.5,-110,6,-102
902,963,V,WAS,DFISTER-R,0,0,0,0,0,0,1,0,0,1,175,180,1.5,-145,6,-110,6,100
902,964,H,LOS,CKERSHAW-L,0,0,0,0,2,2,0,0,x,4,-200,-205,-1.5,125,6,-110,6,-120
902,965,V,DET,KLOBSTEIN-L,0,1,0,0,0,0,0,0,3,4,130,131,1.5,-165,8,-120,8,-120
902,966,H,CLE,CCARRASCO-R,2,0,0,0,0,0,0,0,0,2,-145,-146,-1.5,145,8,100,8,100
902,967,V,BOS,JKELLY-R,2,0,4,1,0,0,0,0,2,9,135,135,1.5,-155,8,-120,9,-105
902,968,H,NYY,SGREENE-R,0,0,1,0,1,1,0,0,1,4,-150,-150,-1.5,135,8,100,9,-115
902,969,V,TOR,RDICKEY-R,0,1,1,3,0,0,0,3,0,8,110,110,1.5,-200,7.5,-110,7.5,105
902,970,H,TAM,HELLICKSON-R,0,2,0,0,0,0,0,0,0,2,-125,-120,-1.5,170,7.5,-110,7.5,-125
902,971,V,LAA,CWILSON-L,0,0,0,0,0,1,2,0,0,3,-180,-163,-1.5,-101,8.5,-110,9,100
902,972,H,HOU,BPEACOCK-R,3,0,1,1,2,0,0,1,x,8,160,143,1.5,-119,8.5,-110,9,-120
902,973,V,CWS,HNOESI-R,0,3,0,0,0,0,0,0,0,6,115,125,1.5,-170,9,-110,8.5,-115
902,974,H,MIN,TMILONE-L,2,1,0,0,0,0,0,0,0,3,-130,-140,-1.5,150,9,-110,8.5,-105
902,975,V,TEX,DHOLLAND-L,0,0,0,0,1,0,0,0,0,1,145,132,1.5,-160,8,-120,7.5,-120
902,976,H,KAN,JGUTHRIE-R,0,0,1,0,0,0,0,1,x,2,-165,-147,-1.5,140,8,100,7.5,100
902,977,V,SEA,JPAXTON-L,0,0,2,2,2,0,0,0,0,6,135,125,1.5,-200,7,100,7,-103
902,978,H,OAK,SGRAY-R,0,0,0,0,0,0,0,3,2,5,-150,-140,-1.5,170,7,-120,7,-117
902,979,V,CIN,MLATOS-R,0,0,0,0,0,0,0,4,0,4,120,127,1.5,-175,8,100,7.5,-105
902,980,H,BAL,BNORRIS-R,4,1,0,0,0,0,0,0,x,5,-135,-142,-1.5,155,8,-120,7.5,-115
903,901,V,PHI,DBUCHANAN-R,1,0,2,0,1,0,0,0,0,4,155,169,1.5,-135,7.5,-110,7,-120
903,902,H,ATL,ESANTANA-R,0,3,0,1,1,2,0,0,x,7,-175,-189,-1.5,115,7.5,-110,7,100
903,903,V,PIT,EVOLQUEZ-R,0,0,0,0,0,0,0,0,0,0,110,-105,1.5,-230,7.5,-115,8,-120
903,904,H,STL,SMILLER-R,0,0,0,0,0,0,0,0,1,1,-125,-105,-1.5,190,7.5,-105,8,100
903,905,V,WAS,JZIMMERMN-R,0,0,0,0,0,0,0,0,3,8,-130,-152,-1.5,105,8,100,7.5,-112
903,906,H,LOS,CFRIAS-R,0,0,0,0,0,0,2,0,1,5,115,137,1.5,-125,8,-120,7.5,-108
903,907,V,SFO,VOGELSONG-R,1,0,0,0,1,0,0,0,0,2,-150,-120,-1.5,120,11,105,11,-105
903,908,H,COL,CBERGMAN-R,0,1,0,0,4,4,0,0,x,9,135,110,1.5,-140,11,-125,11,-115
